WorkoutID,Date,Workout Name,Duration,Exercise Name,Muscle Group,Set Order,Weight,Reps,Volume,Distance,Seconds,Notes,Workout Notes
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Bench Press (Barbell),mid_chest,5,42.5,5,212.5,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Incline Chest Press (Machine),upper_chest,1,11.25,10,112.5,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Incline Chest Press (Machine),upper_chest,2,11.25,10,112.5,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Incline Chest Press (Machine),upper_chest,3,11.25,10,112.5,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Pec Deck (Machine),mid_chest,D,36.0,8,288.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Pec Deck (Machine),mid_chest,D,31.0,10,310.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Pec Deck (Machine),mid_chest,D,27.0,12,324.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Seated Overhead Press (Dumbbell),shoulders_compound,1,8.0,10,80.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Seated Overhead Press (Dumbbell),shoulders_compound,2,8.0,10,80.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Seated Overhead Press (Dumbbell),shoulders_compound,3,8.0,10,80.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Lateral Raise (Cable),side_delts,1,7.0,10,70.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Lateral Raise (Cable),side_delts,2,7.0,10,70.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Lateral Raise (Cable),side_delts,3,7.0,10,70.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Lateral Raise (Cable),side_delts,4,7.0,10,70.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Reverse Fly (Machine),rear_delts,1,23.0,5,115.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Reverse Fly (Machine),rear_delts,2,23.0,5,115.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Reverse Fly (Machine),rear_delts,3,23.0,5,115.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Triceps Pushdown (Cable - Straight Bar),triceps,1,21.0,10,210.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Triceps Pushdown (Cable - Straight Bar),triceps,2,21.0,10,210.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Triceps Pushdown (Cable - Straight Bar),triceps,3,25.0,10,250.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Triceps Extension (Dumbbell),triceps,1,10.0,8,80.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Triceps Extension (Dumbbell),triceps,2,10.0,8,80.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Triceps Extension (Dumbbell),triceps,3,10.0,8,80.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Shrug (Dumbbell),traps,1,10.0,20,200.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Shrug (Dumbbell),traps,2,10.0,20,200.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Shrug (Dumbbell),traps,3,10.0,20,200.0,0.0,0.0,N/A,N/A
2,2021-08-13 14:00:16,PUSH DAY,1h 25m,Running (Treadmill),cardio,1,0.0,0,0.0,0.74,453.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Pull Up,lats,1,0.0,5,0.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Pull Up,lats,2,0.0,5,0.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,T Bar Row,mid_back,1,10.0,12,120.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,T Bar Row,mid_back,2,10.0,12,120.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,T Bar Row,mid_back,3,10.0,12,120.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,T Bar Row,mid_back,4,10.0,12,120.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,T Bar Row,mid_back,5,6.25,12,75.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Lat Pulldown (Cable),lats,1,30.0,12,360.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Lat Pulldown (Cable),lats,2,30.0,12,360.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Lat Pulldown (Cable),lats,3,30.0,12,360.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Lat Pulldown (Cable),lats,4,30.0,12,360.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Lat Pulldown (Cable),lats,5,25.0,8,200.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Seated Row (Cable),mid_back,1,32.0,12,384.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Seated Row (Cable),mid_back,2,32.0,12,384.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Seated Row (Cable),mid_back,3,32.0,12,384.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Seated Row (Cable),mid_back,4,23.0,12,276.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Preacher Curl (Barbell),biceps,1,9.5,10,95.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Preacher Curl (Barbell),biceps,2,9.5,10,95.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Preacher Curl (Barbell),biceps,3,9.5,10,95.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Incline Curl (Dumbbell),biceps,1,8.0,10,80.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Incline Curl (Dumbbell),biceps,2,8.0,10,80.0,0.0,0.0,N/A,N/A
3,2021-08-16 11:27:09,PULL DAY,52m,Incline Curl (Dumbbell),biceps,3,8.0,10,80.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Bench Press (Barbell),mid_chest,1,42.5,8,340.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Bench Press (Barbell),mid_chest,2,42.5,6,255.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Bench Press (Barbell),mid_chest,3,42.5,6,255.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Bench Press (Barbell),mid_chest,4,42.5,6,255.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Bench Press (Barbell),mid_chest,5,42.5,4,170.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Bench Press (Barbell),mid_chest,6,20.0,8,160.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Incline Chest Press (Machine),upper_chest,D,15.0,7,105.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Incline Chest Press (Machine),upper_chest,D,10.0,7,70.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Incline Chest Press (Machine),upper_chest,D,5.0,7,35.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Incline Chest Press (Machine),upper_chest,D,2.5,7,17.5,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Incline Chest Press (Machine),upper_chest,D,1.25,6,7.5,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Incline Chest Press (Machine),upper_chest,1,11.25,6,67.5,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Incline Chest Press (Machine),upper_chest,2,10.0,6,60.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Incline Chest Press (Machine),upper_chest,D,15.0,5,75.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Incline Chest Press (Machine),upper_chest,D,10.0,5,50.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Pec Deck (Machine),mid_chest,D,36.0,8,288.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Pec Deck (Machine),mid_chest,D,31.0,4,124.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Pec Deck (Machine),mid_chest,D,31.0,8,248.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Pec Deck (Machine),mid_chest,D,27.0,10,270.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Seated Overhead Press (Dumbbell),shoulders_compound,1,10.0,6,60.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Seated Overhead Press (Dumbbell),shoulders_compound,2,10.0,6,60.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Seated Overhead Press (Dumbbell),shoulders_compound,3,10.0,6,60.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Lateral Raise (Cable),side_delts,1,7.0,10,70.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Lateral Raise (Cable),side_delts,2,7.0,10,70.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Lateral Raise (Cable),side_delts,3,7.0,10,70.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Lateral Raise (Cable),side_delts,4,7.0,10,70.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Overhead Press (Barbell),shoulders_compound,1,17.5,8,140.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Overhead Press (Barbell),shoulders_compound,2,17.5,8,140.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Overhead Press (Barbell),shoulders_compound,3,17.5,4,70.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Triceps Pushdown (Cable - Straight Bar),triceps,1,25.0,10,250.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Triceps Pushdown (Cable - Straight Bar),triceps,2,25.0,10,250.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Triceps Pushdown (Cable - Straight Bar),triceps,3,25.0,10,250.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Triceps Pushdown (Cable - Straight Bar),triceps,4,21.0,5,105.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Triceps Extension (Dumbbell),triceps,1,10.0,10,100.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Triceps Extension (Dumbbell),triceps,2,10.0,10,100.0,0.0,0.0,N/A,N/A
4,2021-08-17 13:55:04,PUSH DAY,1h 21m,Triceps Extension (Dumbbell),triceps,3,10.0,6,60.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Pull Up,lats,1,0.0,5,0.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Pull Up,lats,2,0.0,5,0.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Pull Up,lats,3,0.0,5,0.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Pull Up,lats,4,0.0,5,0.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Pull Up,lats,5,0.0,2,0.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,T Bar Row,mid_back,1,12.5,8,100.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,T Bar Row,mid_back,2,12.5,8,100.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,T Bar Row,mid_back,3,12.5,8,100.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,T Bar Row,mid_back,4,12.5,8,100.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,T Bar Row,mid_back,5,7.5,10,75.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Lat Pulldown (Cable),lats,1,35.0,10,350.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Lat Pulldown (Cable),lats,2,35.0,10,350.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Lat Pulldown (Cable),lats,3,35.0,10,350.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Lat Pulldown (Cable),lats,4,35.0,10,350.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Lat Pulldown (Cable),lats,F,30.0,8,240.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Seated Row (Cable),mid_back,1,32.0,14,448.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Seated Row (Cable),mid_back,2,32.0,14,448.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Seated Row (Cable),mid_back,3,32.0,14,448.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Seated Row (Cable),mid_back,4,23.0,12,276.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Bicep Curl (Barbell),biceps,1,12.5,10,125.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Bicep Curl (Barbell),biceps,2,12.5,10,125.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Bicep Curl (Barbell),biceps,3,12.5,10,125.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Bicep Curl (Barbell),biceps,4,10.0,5,50.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Incline Curl (Dumbbell),biceps,1,8.0,10,80.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Incline Curl (Dumbbell),biceps,2,8.0,10,80.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Incline Curl (Dumbbell),biceps,3,8.0,10,80.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Running (Treadmill),cardio,1,0.0,0,0.0,0.74,457.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Pull Up,lats,1,0.0,4,0.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Calf Press on Seated Leg Press,calves,1,59.0,10,590.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Calf Press on Seated Leg Press,calves,2,59.0,10,590.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Calf Press on Seated Leg Press,calves,3,59.0,10,590.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Leg Extension (Machine),quads,1,27.0,10,270.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Leg Extension (Machine),quads,2,27.0,10,270.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Leg Extension (Machine),quads,3,27.0,10,270.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Seated Leg Curl (Machine),hamstrings,1,27.0,10,270.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Seated Leg Curl (Machine),hamstrings,2,27.0,10,270.0,0.0,0.0,N/A,N/A
5,2021-08-19 14:30:31,PULL DAY,1h 33m,Seated Leg Curl (Machine),hamstrings,3,27.0,10,270.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Bench Press (Barbell),mid_chest,1,42.5,8,340.0,0.0,0.0,N/A,have a deload week
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Bench Press (Barbell),mid_chest,2,42.5,6,255.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Bench Press (Barbell),mid_chest,3,42.5,3,127.5,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Bench Press (Barbell),mid_chest,4,42.5,3,127.5,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Bench Press (Barbell),mid_chest,5,20.0,8,160.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Pec Deck (Machine),mid_chest,D,36.0,8,288.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Pec Deck (Machine),mid_chest,D,32.0,10,320.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Pec Deck (Machine),mid_chest,D,27.0,12,324.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Incline Chest Press (Machine),upper_chest,1,12.5,10,125.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Incline Chest Press (Machine),upper_chest,2,12.5,8,100.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Incline Chest Press (Machine),upper_chest,3,12.5,8,100.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Incline Chest Press (Machine),upper_chest,4,12.5,4,50.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Seated Overhead Press (Dumbbell),shoulders_compound,1,10.0,8,80.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Seated Overhead Press (Dumbbell),shoulders_compound,2,10.0,8,80.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Seated Overhead Press (Dumbbell),shoulders_compound,3,10.0,7,70.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Lateral Raise (Cable),side_delts,1,9.0,6,54.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Lateral Raise (Cable),side_delts,2,7.0,10,70.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Lateral Raise (Cable),side_delts,3,7.0,10,70.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Overhead Press (Barbell),shoulders_compound,1,17.5,8,140.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Overhead Press (Barbell),shoulders_compound,2,17.5,8,140.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Overhead Press (Barbell),shoulders_compound,3,17.5,8,140.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Triceps Pushdown (Cable - Straight Bar),triceps,1,21.0,10,210.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Triceps Pushdown (Cable - Straight Bar),triceps,2,21.0,10,210.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Triceps Pushdown (Cable - Straight Bar),triceps,3,21.0,10,210.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Triceps Pushdown (Cable - Straight Bar),triceps,4,21.0,10,210.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Triceps Extension (Dumbbell),triceps,1,10.0,8,80.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Triceps Extension (Dumbbell),triceps,2,10.0,8,80.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Triceps Extension (Dumbbell),triceps,3,10.0,8,80.0,0.0,0.0,N/A,N/A
6,2021-08-23 15:07:43,PUSH DAY,1h 47m,Shrug (Dumbbell),traps,1,10.0,20,200.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Pull Up,lats,1,0.0,6,0.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Pull Up,lats,2,0.0,4,0.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Pull Up,lats,3,0.0,6,0.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Pull Up,lats,4,0.0,4,0.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Pull Up,lats,5,0.0,4,0.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,T Bar Row,mid_back,1,12.5,8,100.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,T Bar Row,mid_back,2,12.5,8,100.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,T Bar Row,mid_back,3,12.5,8,100.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,T Bar Row,mid_back,4,12.5,8,100.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,T Bar Row,mid_back,F,7.5,10,75.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Lat Pulldown (Cable),lats,1,35.0,10,350.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Lat Pulldown (Cable),lats,2,35.0,10,350.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Lat Pulldown (Cable),lats,3,35.0,10,350.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Lat Pulldown (Cable),lats,4,35.0,10,350.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Seated Row (Cable),mid_back,1,35.0,8,280.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Seated Row (Cable),mid_back,2,32.0,8,256.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Seated Row (Cable),mid_back,3,35.0,8,280.0,0.0,0.0,N/A,N/A
7,2021-08-24 07:54:05,PULL DAY,1h 45m,Bicep Curl (Barbell),biceps,1,15.0,10,150.0,0.0,0.0,N/A,N/A
